time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6
0.21,0.608421777,0.030323675,-0.114908233,-0.087170483,-6.74E-06,-2.01E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.520278994,-1.568278549,1.561255483,-1.578034103,-1.570796887,-1.67E-06
0.212,0.61575216,0.03068902,-0.11629267,-0.08822073,-6.82E-06,-2.04E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.51906215,-1.568217901,1.561025666,-1.578208444,-1.5707969,-1.71E-06
0.214,0.623082543,0.031054366,-0.117677107,-0.089270977,-6.90E-06,-2.06E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.517830646,-1.568156523,1.560793081,-1.578384885,-1.570796914,-1.75E-06
0.216,0.630412926,0.031419711,-0.119061543,-0.090321224,-6.98E-06,-2.09E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.516584481,-1.568094415,1.560557727,-1.578563427,-1.570796928,-1.80E-06
0.218,0.637743309,0.031785057,-0.12044598,-0.091371471,-7.06E-06,-2.11E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.515323655,-1.568031575,1.560319603,-1.57874407,-1.570796941,-1.84E-06
0.22,0.645073692,0.032150402,-0.121830416,-0.092421717,-7.15E-06,-2.14E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.514048168,-1.567968005,1.560078711,-1.578926813,-1.570796956,-1.88E-06
0.222,0.652404074,0.032515748,-0.123214853,-0.093471964,-7.23E-06,-2.16E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.512758021,-1.567903704,1.559835051,-1.579111656,-1.57079697,-1.92E-06
0.224,0.659734457,0.032881093,-0.124599289,-0.094522211,-7.31E-06,-2.18E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.511453213,-1.567838673,1.559588621,-1.5792986,-1.570796984,-1.96E-06
0.226,0.66706484,0.033246439,-0.125983726,-0.095572458,-7.39E-06,-2.21E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.510133744,-1.56777291,1.559339422,-1.579487644,-1.570796999,-2.01E-06
0.228,0.674395223,0.033611784,-0.127368162,-0.096622704,-7.47E-06,-2.23E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.508799614,-1.567706418,1.559087455,-1.579678789,-1.570797014,-2.05E-06
0.23,0.681725606,0.03397713,-0.128752599,-0.097672951,-7.55E-06,-2.26E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.507450824,-1.567639194,1.558832719,-1.579872035,-1.570797029,-2.10E-06
0.232,0.689055989,0.034342475,-0.130137035,-0.098723198,-7.63E-06,-2.28E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.506087372,-1.56757124,1.558575213,-1.580067381,-1.570797044,-2.14E-06
0.234,0.696386372,0.034707821,-0.131521472,-0.099773445,-7.71E-06,-2.31E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.50470926,-1.567502555,1.558314939,-1.580264827,-1.570797059,-2.19E-06
0.236,0.703716754,0.035073166,-0.132905909,-0.100823692,-7.80E-06,-2.33E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.503316488,-1.567433139,1.558051896,-1.580464374,-1.570797074,-2.23E-06
0.238,0.711047137,0.035438511,-0.134290345,-0.101873938,-7.88E-06,-2.35E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.501909054,-1.567362993,1.557786085,-1.580666021,-1.57079709,-2.28E-06
0.24,0.71837752,0.035803857,-0.135674782,-0.102924185,-7.96E-06,-2.38E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.50048696,-1.567292116,1.557517504,-1.580869769,-1.570797106,-2.33E-06
0.242,0.725707903,0.036169202,-0.137059218,-0.103974432,-8.04E-06,-2.40E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.499050205,-1.567220508,1.557246154,-1.581075617,-1.570797122,-2.38E-06
0.244,0.733038286,0.036534548,-0.138443655,-0.105024679,-8.12E-06,-2.43E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.497598789,-1.56714817,1.556972036,-1.581283566,-1.570797138,-2.42E-06
0.246,0.740368669,0.036899893,-0.139828091,-0.106074926,-8.20E-06,-2.45E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.496132712,-1.567075101,1.556695149,-1.581493616,-1.570797154,-2.47E-06
0.248,0.747699052,0.037265239,-0.141212528,-0.107125172,-8.28E-06,-2.48E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.494651975,-1.567001301,1.556415492,-1.581705766,-1.57079717,-2.52E-06
0.25,0.755029434,0.037630584,-0.142596964,-0.108175419,-8.36E-06,-2.50E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.493156577,-1.56692677,1.556133067,-1.581920016,-1.570797187,-2.57E-06
0.252,0.762359817,0.03799593,-0.143981401,-0.109225666,-8.44E-06,-2.52E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.491646518,-1.566851509,1.555847873,-1.582136367,-1.570797204,-2.62E-06
0.254,0.7696902,0.038361275,-0.145365837,-0.110275913,-8.53E-06,-2.55E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.490121798,-1.566775517,1.555559911,-1.582354818,-1.570797221,-2.67E-06
0.256,0.777020583,0.038726621,-0.146750274,-0.11132616,-8.61E-06,-2.57E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.488582418,-1.566698795,1.555269179,-1.58257537,-1.570797238,-2.72E-06
0.258,0.784350966,0.039091966,-0.148134711,-0.112376406,-8.69E-06,-2.60E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.487028377,-1.566621342,1.554975678,-1.582798022,-1.570797255,-2.77E-06
0.26,0.791681349,0.039457312,-0.149519147,-0.113426653,-8.77E-06,-2.62E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.485459675,-1.566543158,1.554679409,-1.583022775,-1.570797272,-2.83E-06
0.262,0.799011732,0.039822657,-0.150903584,-0.1144769,-8.85E-06,-2.65E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.483876312,-1.566464243,1.554380371,-1.583249628,-1.57079729,-2.88E-06
0.264,0.806342114,0.040188003,-0.15228802,-0.115527147,-8.93E-06,-2.67E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.482278289,-1.566384598,1.554078563,-1.583478582,-1.570797308,-2.93E-06
0.266,0.813672497,0.040553348,-0.153672457,-0.116577393,-9.01E-06,-2.69E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.480665605,-1.566304222,1.553773987,-1.583709636,-1.570797325,-2.98E-06
0.268,0.82100288,0.040918694,-0.155056893,-0.11762764,-9.09E-06,-2.72E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.47903826,-1.566223115,1.553466643,-1.583942791,-1.570797343,-3.04E-06
0.27,0.828333263,0.041284039,-0.15644133,-0.118677887,-9.18E-06,-2.74E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.477396254,-1.566141278,1.553156529,-1.584178046,-1.570797362,-3.09E-06
0.272,0.835663646,0.041649385,-0.157825766,-0.119728134,-9.26E-06,-2.77E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.475739587,-1.56605871,1.552843646,-1.584415402,-1.57079738,-3.15E-06
0.274,0.842994029,0.04201473,-0.159210203,-0.120778381,-9.34E-06,-2.79E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.47406826,-1.565975411,1.552527995,-1.584654858,-1.570797398,-3.20E-06
0.276,0.850324412,0.042380076,-0.16059464,-0.121828627,-9.42E-06,-2.82E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.472382272,-1.565891381,1.552209574,-1.584896415,-1.570797417,-3.26E-06
0.278,0.857654794,0.042745421,-0.161979076,-0.122878874,-9.50E-06,-2.84E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.470681623,-1.565806621,1.551888385,-1.585140073,-1.570797436,-3.31E-06
0.28,0.864985177,0.043110767,-0.163363513,-0.123929121,-9.58E-06,-2.86E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.468966314,-1.56572113,1.551564427,-1.58538583,-1.570797455,-3.37E-06
0.282,0.87231556,0.043476112,-0.164747949,-0.124979368,-9.66E-06,-2.89E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.467236343,-1.565634909,1.5512377,-1.585633688,-1.570797474,-3.43E-06
0.284,0.879645943,0.043841458,-0.166132386,-0.126029615,-9.74E-06,-2.91E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.465491712,-1.565547957,1.550908204,-1.585883647,-1.570797493,-3.49E-06
0.286,0.886976326,0.044206803,-0.167516822,-0.127079861,-9.83E-06,-2.94E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.46373242,-1.565460274,1.550575939,-1.586135706,-1.570797513,-3.55E-06
0.288,0.894306709,0.044572148,-0.168901259,-0.128130108,-9.91E-06,-2.96E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.461958468,-1.56537186,1.550240905,-1.586389866,-1.570797533,-3.60E-06
0.29,0.901637092,0.044937494,-0.170285695,-0.129180355,-9.99E-06,-2.99E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.460169854,-1.565282716,1.549903103,-1.586646126,-1.570797552,-3.66E-06
0.292,0.908967474,0.045302839,-0.171670132,-0.130230602,-1.01E-05,-3.01E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.45836658,-1.565192841,1.549562531,-1.586904487,-1.570797572,-3.72E-06
0.294,0.916297857,0.045668185,-0.173054568,-0.131280848,-1.01E-05,-3.03E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.456548645,-1.565102235,1.549219191,-1.587164948,-1.570797593,-3.78E-06
0.296,0.92362824,0.04603353,-0.174439005,-0.132331095,-1.02E-05,-3.06E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.454716049,-1.565010899,1.548873082,-1.58742751,-1.570797613,-3.84E-06
0.298,0.930958623,0.046398876,-0.175823442,-0.133381342,-1.03E-05,-3.08E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.452868793,-1.564918832,1.548524204,-1.587692172,-1.570797633,-3.90E-06
0.3,0.938289006,0.046764221,-0.177207878,-0.134431589,-1.04E-05,-3.11E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.451006876,-1.564826034,1.548172557,-1.587958935,-1.570797654,-3.97E-06
0.302,0.945619389,0.047129567,-0.178592315,-0.135481836,-1.05E-05,-3.13E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.449130298,-1.564732505,1.547818141,-1.588227798,-1.570797675,-4.03E-06
0.304,0.952949772,0.047494912,-0.179976751,-0.136532082,-1.06E-05,-3.16E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.447239059,-1.564638246,1.547460957,-1.588498762,-1.570797696,-4.09E-06
0.306,0.960280154,0.047860258,-0.181361188,-0.137582329,-1.06E-05,-3.18E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.445333159,-1.564543256,1.547101003,-1.588771826,-1.570797717,-4.15E-06
0.308,0.967610537,0.048225603,-0.182745624,-0.138632576,-1.07E-05,-3.20E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.443412599,-1.564447536,1.546738281,-1.589046991,-1.570797738,-4.22E-06
0.31,0.97494092,0.048590949,-0.184130061,-0.139682823,-1.08E-05,-3.23E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.441477378,-1.564351085,1.54637279,-1.589324256,-1.570797759,-4.28E-06
0.312,0.982271303,0.048956294,-0.185514497,-0.14073307,-1.09E-05,-3.25E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.439527496,-1.564253903,1.54600453,-1.589603621,-1.570797781,-4.35E-06
0.314,0.989601686,0.04932164,-0.186898934,-0.141783316,-1.10E-05,-3.28E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.437562953,-1.56415599,1.545633501,-1.589885087,-1.570797803,-4.41E-06
0.316,0.996932069,0.049686985,-0.18828337,-0.142833563,-1.10E-05,-3.30E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.43558375,-1.564057347,1.545259703,-1.590168654,-1.570797825,-4.48E-06
0.318,1.004262452,0.050052331,-0.189667807,-0.14388381,-1.11E-05,-3.33E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.433589886,-1.563957973,1.544883136,-1.590454321,-1.570797847,-4.54E-06
0.32,1.011592834,0.050417676,-0.191052244,-0.144934057,-1.12E-05,-3.35E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.431581361,-1.563857868,1.5445038,-1.590742089,-1.570797869,-4.61E-06
0.322,1.018923217,0.050783022,-0.19243668,-0.145984304,-1.13E-05,-3.37E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.429558175,-1.563757033,1.544121696,-1.591031957,-1.570797892,-4.68E-06
0.324,1.0262536,0.051148367,-0.193821117,-0.14703455,-1.14E-05,-3.40E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.427520329,-1.563655467,1.543736822,-1.591323926,-1.570797914,-4.74E-06
0.326,1.033583983,0.051513713,-0.195205553,-0.148084797,-1.14E-05,-3.42E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.425467822,-1.56355317,1.54334918,-1.591617995,-1.570797937,-4.81E-06
0.328,1.040914366,0.051879058,-0.19658999,-0.149135044,-1.15E-05,-3.45E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.423400654,-1.563450143,1.542958769,-1.591914164,-1.57079796,-4.88E-06
0.33,1.048244749,0.052244404,-0.197974426,-0.150185291,-1.16E-05,-3.47E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.421318825,-1.563346385,1.542565589,-1.592212434,-1.570797983,-4.95E-06
0.332,1.055575132,0.052609749,-0.199358863,-0.151235537,-1.17E-05,-3.50E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.419222335,-1.563241896,1.54216964,-1.592512805,-1.570798006,-5.02E-06
0.334,1.062905514,0.052975094,-0.200743299,-0.152285784,-1.18E-05,-3.52E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.417111185,-1.563136676,1.541770923,-1.592815276,-1.570798029,-5.09E-06
0.336,1.070235897,0.05334044,-0.202127736,-0.153336031,-1.19E-05,-3.54E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.414985374,-1.563030726,1.541369436,-1.593119848,-1.570798053,-5.16E-06
0.338,1.07756628,0.053705785,-0.203512172,-0.154386278,-1.19E-05,-3.57E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.412844902,-1.562924045,1.54096518,-1.59342652,-1.570798077,-5.23E-06
0.34,1.084896663,0.054071131,-0.204896609,-0.155436525,-1.20E-05,-3.59E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.41068977,-1.562816634,1.540558156,-1.593735292,-1.570798101,-5.30E-06
0.342,1.092227046,0.054436476,-0.206281046,-0.156486771,-1.21E-05,-3.62E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.408519976,-1.562708491,1.540148363,-1.594046165,-1.570798125,-5.37E-06
0.344,1.099557429,0.054801822,-0.207665482,-0.157537018,-1.22E-05,-3.64E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.406335522,-1.562599619,1.539735801,-1.594359139,-1.570798149,-5.45E-06
0.346,1.106887812,0.055167167,-0.209049919,-0.158587265,-1.23E-05,-3.67E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.404136408,-1.562490015,1.53932047,-1.594674213,-1.570798173,-5.52E-06
0.348,1.114218194,0.055532513,-0.210434355,-0.159637512,-1.23E-05,-3.69E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.401922632,-1.562379681,1.53890237,-1.594991387,-1.570798198,-5.59E-06
0.35,1.121548577,0.055897858,-0.211818792,-0.160687759,-1.24E-05,-3.71E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.399694196,-1.562268615,1.538481501,-1.595310662,-1.570798222,-5.67E-06
0.352,1.12887896,0.056263204,-0.213203228,-0.161738005,-1.25E-05,-3.74E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.397451098,-1.56215682,1.538057864,-1.595632038,-1.570798247,-5.74E-06
0.354,1.136209343,0.056628549,-0.214587665,-0.162788252,-1.26E-05,-3.76E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.39519334,-1.562044293,1.537631457,-1.595955514,-1.570798272,-5.81E-06
0.356,1.143539726,0.056993895,-0.215972101,-0.163838499,-1.27E-05,-3.79E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.392920922,-1.561931036,1.537202282,-1.59628109,-1.570798297,-5.89E-06
0.358,1.150870109,0.05735924,-0.217356538,-0.164888746,-1.27E-05,-3.81E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.390633842,-1.561817048,1.536770338,-1.596608767,-1.570798323,-5.97E-06
0.36,1.158200492,0.057724586,-0.218740974,-0.165938992,-1.28E-05,-3.84E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.388332102,-1.56170233,1.536335625,-1.596938545,-1.570798348,-6.04E-06
0.362,1.165530874,0.058089931,-0.220125411,-0.166989239,-1.29E-05,-3.86E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.386015701,-1.561586881,1.535898143,-1.597270423,-1.570798374,-6.12E-06
0.364,1.172861257,0.058455277,-0.221509848,-0.168039486,-1.30E-05,-3.88E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.383684639,-1.561470701,1.535457892,-1.597604401,-1.5707984,-6.20E-06
0.366,1.18019164,0.058820622,-0.222894284,-0.169089733,-1.31E-05,-3.91E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.381338917,-1.56135379,1.535014872,-1.59794048,-1.570798426,-6.27E-06
0.368,1.187522023,0.059185968,-0.224278721,-0.17013998,-1.32E-05,-3.93E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.378978534,-1.561236149,1.534569084,-1.59827866,-1.570798452,-6.35E-06
0.37,1.194852406,0.059551313,-0.225663157,-0.171190226,-1.32E-05,-3.96E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.37660349,-1.561117777,1.534120526,-1.59861894,-1.570798478,-6.43E-06
0.372,1.202182789,0.059916659,-0.227047594,-0.172240473,-1.33E-05,-3.98E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.374213785,-1.560998675,1.5336692,-1.59896132,-1.570798505,-6.51E-06
0.374,1.209513172,0.060282004,-0.22843203,-0.17329072,-1.34E-05,-4.00E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.371809419,-1.560878841,1.533215105,-1.599305801,-1.570798531,-6.59E-06
0.376,1.216843554,0.06064735,-0.229816467,-0.174340967,-1.35E-05,-4.03E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.369390393,-1.560758277,1.532758241,-1.599652383,-1.570798558,-6.67E-06
0.378,1.224173937,0.061012695,-0.231200903,-0.175391214,-1.36E-05,-4.05E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.366956706,-1.560636983,1.532298608,-1.600001065,-1.570798585,-6.75E-06
0.38,1.23150432,0.061378041,-0.23258534,-0.17644146,-1.36E-05,-4.08E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.364508358,-1.560514957,1.531836206,-1.600351847,-1.570798612,-6.83E-06
0.382,1.238834703,0.061743386,-0.233969777,-0.177491707,-1.37E-05,-4.10E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.362045349,-1.560392201,1.531371035,-1.60070473,-1.570798639,-6.91E-06
0.384,1.246165086,0.062108731,-0.235354213,-0.178541954,-1.38E-05,-4.13E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.35956768,-1.560268714,1.530903096,-1.601059713,-1.570798667,-6.99E-06
0.386,1.253495469,0.062474077,-0.23673865,-0.179592201,-1.39E-05,-4.15E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.35707535,-1.560144497,1.530432387,-1.601416797,-1.570798694,-7.08E-06
0.388,1.260825852,0.062839422,-0.238123086,-0.180642447,-1.40E-05,-4.17E-05,,3.665191429,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.354568359,-1.560019549,1.52995891,-1.601775982,-1.570798722,-7.16E-06
0.39,1.268152228,0.063204768,-0.239507523,-0.181692694,-1.40E-05,-4.20E-05,,3.663187985,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.352046707,-1.55989387,1.529482664,-1.602137267,-1.57079875,-7.24E-06
0.392,1.275460434,0.063570113,-0.240891959,-0.182742941,-1.41E-05,-4.22E-05,,3.654103197,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.349510402,-1.55976746,1.529003649,-1.602500652,-1.570798778,-7.33E-06
0.394,1.28273581,0.063935459,-0.242276396,-0.183793188,-1.42E-05,-4.25E-05,,3.637688027,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.346959482,-1.55964032,1.528521865,-1.602866138,-1.570798806,-7.41E-06
0.396,1.289963695,0.064300804,-0.243660832,-0.184843435,-1.43E-05,-4.27E-05,,3.613942473,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.34439401,-1.559512449,1.528037312,-1.603233724,-1.570798835,-7.50E-06
0.398,1.297129428,0.06466615,-0.245045269,-0.185893681,-1.44E-05,-4.30E-05,,3.582866537,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.341814083,-1.559383848,1.52754999,-1.603603411,-1.570798863,-7.58E-06
0.4,1.304218349,0.065031495,-0.246429705,-0.186943928,-1.45E-05,-4.32E-05,,3.544460217,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.339219824,-1.559254515,1.5270599,-1.603975198,-1.570798892,-7.67E-06
0.402,1.311215796,0.065396841,-0.247814142,-0.187994175,-1.45E-05,-4.34E-05,,3.498723515,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.336611387,-1.559124452,1.52656704,-1.604349086,-1.570798921,-7.75E-06
0.404,1.318107108,0.065762186,-0.249198579,-0.189044422,-1.46E-05,-4.37E-05,,3.44565643,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.333988955,-1.558993659,1.526071412,-1.604725075,-1.57079895,-7.84E-06
0.406,1.324877626,0.066127532,-0.250583015,-0.190094669,-1.47E-05,-4.39E-05,,3.385258962,0.18267274,-0.692218274,-0.525123394,-4.06E-05,-0.000121361,,-1.331352741,-1.558862134,1.525573015,-1.605103163,-1.570798979,-7.93E-06
